E,H,C,timestamp
1830.730309,4081.260463,51.08204641,734112.2083
1791.600501,4498.189911,51.08548011,734112.2188
1752.470694,4915.119359,51.0889138,734112.2292
1713.340887,5332.048813,51.09234749,734112.2396
1726.722018,5748.978261,51.09578118,734112.25
1706.359427,5881.751971,51.09921487,734112.2604
1675.136788,6014.525683,51.10264856,734112.2708
1669.318904,6147.299394,51.10608226,734112.2813
1595.668864,6280.073104,51.10951595,734112.2917
1607.30463,6234.593855,51.11294964,734112.3021
1542.726128,6189.114608,51.11638333,734112.3125
1526.823914,6143.63536,51.11981702,734112.3229
1573.095756,6098.156111,51.12325071,734112.3333
1619.367599,5901.110163,51.12668441,734112.3438
1665.639441,5704.064215,51.1301181,734112.3542
1670.099818,5507.018265,51.13355179,734112.3646
1667.966594,5309.972317,51.13698548,734112.375
1666.0273,5232.842937,51.14041917,734112.3854
1663.506217,5155.713556,51.14385286,734112.3958
1672.233042,5078.584176,51.14728656,734112.4063
1678.78553,5001.454796,51.15072025,734112.4167
1668.412632,4980.444769,51.15415394,734112.4271
1679.636493,4959.434743,51.15758763,734112.4375
1761.565134,4938.424716,51.16102132,734112.4479
1843.493776,4917.414689,51.16445501,734112.4583
1925.422419,4886.783469,51.16788871,734112.4688
2034.624084,4856.15225,51.1713224,734112.4792
2043.53708,4825.52103,51.17475609,734112.4896
2057.140842,4794.88981,51.17818978,734112.5
2048.163277,4818.231271,51.18162347,734112.5104
2039.185712,4841.572731,51.18505716,734112.5208
2030.208147,4864.914192,51.18849086,734112.5313
2021.230582,4888.255652,51.19192455,734112.5417
2012.253016,4876.992487,51.19535824,734112.5521
2058.486918,4865.729322,51.19879193,734112.5625
2104.720819,4854.466157,51.20222562,734112.5729
2150.95472,4843.202991,51.20565931,734112.5833
2197.188622,4830.242461,51.20909301,734112.5938
2243.422523,4817.28193,51.2125267,734112.6042
2289.656424,4804.321399,51.21596039,734112.6146
2329.761662,4791.360868,51.21939408,734112.625
2300.628649,4838.089319,51.22282777,734112.6354
2271.495636,4884.81777,51.22626146,734112.6458
2264.971497,4931.54622,51.22969516,734112.6563
2214.488775,4978.274671,51.23312885,734112.6667
2265.925545,4956.729561,51.23656254,734112.6771
2283.227485,4935.184451,51.23999623,734112.6875
2279.071586,4913.639341,51.24342992,734112.6979
2315.483704,4892.094231,51.24686361,734112.7083
2281.282357,4835.830715,51.25029731,734112.7188
2248.35988,4779.5672,51.253731,734112.7292
2293.082164,4723.303683,51.25716469,734112.7396
2268.236797,4667.040168,51.26059838,734112.75
2277.897852,4691.170691,51.26403207,734112.7604
2212.172495,4715.301214,51.26746576,734112.7708
2283.6853,4739.431737,51.27089946,734112.7813
2351.064983,4763.56226,51.27433315,734112.7917
2360.973732,4773.288339,51.27776684,734112.8021
2285.272916,4783.014417,51.28120053,734112.8125
2327.636414,4792.740495,51.28463422,734112.8229
2415.850284,4802.466573,51.28806792,734112.8333
2429.951743,4744.356334,51.29150161,734112.8438
2473.046863,4686.246095,51.2949353,734112.8542
2499.23267,4628.135855,51.29836899,734112.8646
2472.858266,4570.025615,51.30180268,734112.875
2456.312449,4468.501693,51.30523637,734112.8854
2469.033008,4366.97777,51.30867007,734112.8958
2474.701688,4265.453848,51.31210376,734112.9063
2561.339276,4163.929926,51.31553745,734112.9167
2556.90617,4142.362447,51.31897114,734112.9271
2596.635347,4120.794969,51.32240483,734112.9375
2631.044976,4099.227491,51.32583852,734112.9479
2632.807369,4077.660012,51.32927222,734112.9583
2553.030612,4082.992438,51.33270591,734112.9688
2547.600588,4088.324863,51.3361396,734112.9792
2537.128398,4093.657289,51.33957329,734112.9896
2544.303787,4098.989715,51.34300698,734113
2546.437011,4144.39675,51.34644067,734113.0104
2553.6124,4189.803785,51.34987437,734113.0208
2547.988447,4235.210819,51.35330806,734113.0313
2554.582047,4280.617854,51.35674175,734113.0417
2548.764164,4292.151027,51.36017544,734113.0521
2550.703459,4303.6842,51.36360913,734113.0625
2550.12167,4315.217372,51.36704282,734113.0729
2538.485904,4326.750545,51.37047652,734113.0833
2542.752352,4365.777973,51.37391021,734113.0938
2550.897388,4404.8054,51.3773439,734113.1042
