TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2019-01-14 19:38:23.446849,20190115T080000,2,inf,0.0,-4377.7645713530765,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.446849,20190115T080000,3,0,0.0,-4377.7645713530765,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.447849,20190115T090000,0,inf,0.0,-4362.2354286469135,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.447849,20190115T090000,1,-1e-10,0.0,-4662.2354286469235,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.447849,20190115T090000,2,inf,0.0,-4362.2354286469235,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.447849,20190115T090000,3,0,0.0,-4362.2354286469235,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.449349,20190115T100000,0,inf,0.0,-4348.786796564404,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.449349,20190115T100000,1,-1e-10,0.0,-4648.786796564404,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.449849,20190115T100000,2,inf,0.0,-4348.786796564404,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.449849,20190115T100000,3,0,0.0,-4348.786796564404,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.451349,20190115T110000,0,-3.0373038117181485e-24,0.0,-4341.022225211336,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.451349,20190115T110000,1,-1e-10,0.0,-4641.022225211327,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.451349,20190115T110000,2,inf,0.0,-4341.022225211327,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.451349,20190115T110000,3,0,0.0,-4341.022225211327,0.0,0.0,0.0,0.0,0.0
