E,H,C,timestamp
4.489053877,5.699539209,0,734259.6042
4.355687755,5.765728903,0,734259.6146
4.424647533,5.831918597,0,734259.625
4.435986695,5.994708569,0,734259.6354
4.385411212,6.157498543,0,734259.6458
4.39982875,6.320288515,0,734259.6563
4.3941233,6.483078488,0.860600356,734259.6667
4.376451311,6.372853591,0.629444583,734259.6771
4.334439782,6.262628693,0.629444583,734259.6875
4.311586809,6.152403794,0.413115128,734259.6979
4.323949595,6.042178895,2.148692875,734259.7083
4.283065765,6.055559264,2.105561768,734259.7188
4.299590222,6.068939633,2.114322774,734259.7292
4.274671676,6.082320003,2.157229239,734259.7396
4.222285589,6.095700372,2.157229239,734259.75
4.060052443,6.03863993,2.260564182,734259.7604
4.145261041,5.981579488,2.338065388,734259.7708
4.230469637,5.924519047,2.355362759,734259.7813
4.294341124,5.867458605,2.338290029,734259.7917
4.35981856,5.844848915,2.346826394,734259.8021
4.399439145,5.822239225,2.338065388,734259.8125
4.366576478,5.799629535,2.355362759,734259.8229
4.330512691,5.777019845,2.346826394,734259.8333
4.230205572,5.630390194,2.346826394,734259.8438
4.283563653,5.483760544,2.338065388,734259.8542
4.375707613,5.337130892,2.329529023,734259.8646
4.467851572,5.190501242,2.363899124,734259.875
4.431284542,5.353447239,2.338065388,734259.8854
4.394717512,5.516393237,2.329529023,734259.8958
4.358150482,5.679339235,2.346826394,734259.9063
4.25017494,5.842285232,2.338065388,734259.9167
4.142199396,5.747862607,2.350420653,734259.9271
4.016558168,5.653439981,2.363899124,734259.9375
4.023833439,5.559017354,2.338065388,734259.9479
4.073984304,5.464594727,2.346826394,734259.9583
4.049588591,5.582069199,2.346826394,734259.9688
3.93585186,5.699543671,2.338065388,734259.9792
3.822115129,5.817018145,2.346826394,734259.9896
3.79807979,5.934492617,2.355362759,734260
3.839295546,5.975874886,2.346826394,734260.0104
3.805193387,6.017257154,1.515654033,734260.0208
3.729168251,6.058639423,1.541487768,734260.0313
3.653143114,6.100021691,1.567321504,734260.0417
3.577117975,6.018539853,1.59315524,734260.0521
3.501092839,5.937058015,1.644822711,734260.0625
3.437377635,5.855576177,1.627749981,734260.0729
3.465670355,5.774094337,1.644822711,734260.0833
3.478685005,5.857693753,1.644822711,734260.0938
3.458486698,5.941293169,1.62752534,734260.1042
3.476805953,6.024892585,1.59315524,734260.1146
3.456929252,6.108492001,1.550024133,734260.125
3.563421753,6.145956829,1.532951404,734260.1354
3.60645902,6.183421657,1.489820297,734260.1458
3.537850524,6.220886485,1.475218621,734260.1563
3.556921218,6.258351313,1.463986562,734260.1667
3.50411892,6.391668051,1.422877226,734260.1771
3.460450439,6.524984788,1.412319091,734260.1875
3.557728288,6.658301525,1.39502172,734260.1979
3.570087667,6.791618264,1.377724349,734260.2083
3.451705801,6.999739014,1.39502172,734260.2188
3.646444066,7.207859763,1.36065162,734260.2292
3.841182328,7.415980515,1.338187502,734260.2396
3.617639454,7.624101265,1.343354249,734260.25
3.760314302,7.510144817,1.334593243,734260.2604
3.746206787,7.396188368,1.317520513,734260.2708
3.695510675,7.28223192,1.282925772,734260.2813
3.760744783,7.168275472,1.282925772,734260.2917
3.853387972,7.07698999,1.282925772,734260.3021
3.889492197,6.985704509,1.291686778,734260.3125
3.88510703,6.894419027,1.274389407,734260.3229
3.946156877,6.803133545,1.283150413,734260.3333
3.958696555,6.660706265,1.288991084,734260.3438
3.973915947,6.518278985,1.292809984,734260.3542
3.918941025,6.375851704,1.283150413,734260.3646
3.777511304,6.233424424,1.283150413,734260.375
3.552949933,6.305084596,1.258439883,734260.3854
3.839324859,6.37674477,1.267200889,734260.3958
3.570118279,6.448404943,1.257092036,734260.4063
3.531170511,6.520065115,1.231482942,734260.4167
3.58108977,6.412043274,1.215758059,734260.4271
3.154750304,6.304021432,0,734260.4375
3.625689045,6.19599959,0,734260.4479
4.096627785,6.087977746,0,734260.4583
3.987524941,6.113422487,0,734260.4688
4.341238729,6.138867228,0,734260.4792
4.257673399,6.164311969,0,734260.4896
4.390472976,6.189756709,0,734260.5
4.493036716,5.999452308,0,734260.5104
4.487204342,5.809147904,0,734260.5208
4.511439464,5.618843503,0,734260.5313
4.532939258,5.428539102,0,734260.5417
4.49125892,5.40629999,0,734260.5521
4.555356662,5.384060881,0,734260.5625
4.565146008,5.361821771,0,734260.5729
4.489026846,5.339582661,0,734260.5833
4.567888666,5.375407942,0,734260.5938
4.564485521,5.411233222,0,734260.6042
4.464811595,5.447058503,0,734260.6146
4.273309071,5.482883783,0,734260.625
4.232855031,5.482748356,0,734260.6354
4.23963011,5.482612929,0,734260.6458
4.392885538,5.482477501,0,734260.6563
4.496416387,5.482342074,0,734260.6667
4.316446945,5.451862144,0,734260.6771
4.136477507,5.421382214,0,734260.6875
4.140699449,5.390902284,0,734260.6979
4.130246341,5.360422354,0,734260.7083
4.245859811,5.355127123,0,734260.7188
4.218478322,5.349831893,0,734260.7292
4.184054802,5.344536663,0,734260.7396
4.164402475,5.339241432,0,734260.75
4.268778358,5.513904907,0,734260.7604
4.28355524,5.688568384,0,734260.7708
4.209293589,5.863231859,0,734260.7813
4.348041084,6.037895335,0,734260.7917
4.342134643,5.90708169,0,734260.8021
4.39925899,5.776268043,0,734260.8125
4.314623341,5.645454396,0,734260.8229
4.334886317,5.514640748,1.274614048,734260.8333
4.370470474,5.423218123,1.291686778,734260.8438
4.390453217,5.331795498,1.283150413,734260.8542
4.358064791,5.240372872,1.265853042,734260.8646
4.370104016,5.148950246,1.265853042,734260.875
4.296348939,5.300820372,1.300223143,734260.8854
4.212968948,5.4526905,1.265853042,734260.8958
4.204093163,5.604560626,1.240019307,734260.9063
4.195217378,5.756430751,1.389181049,734260.9167
4.186341593,5.680116613,1.770846412,734260.9271
4.177465809,5.603802473,1.752425835,734260.9375
4.168590024,5.527488334,1.749280859,734260.9479
4.072246853,5.451174193,1.80094833,734260.9583
3.975903684,5.463427717,1.773317465,734260.9688
3.879560514,5.47568124,1.811281824,734260.9792
3.783217344,5.487934764,1.772643541,734260.9896
3.686874175,5.500188288,1.7724189,734261
3.590531005,5.536694996,1.748831576,734261.0104
3.494187834,5.573201705,1.71333827,734261.0208
3.397844666,5.609708414,1.699635158,734261.0313
3.301501496,5.646215123,1.691548076,734261.0417
3.205158328,5.643410282,1.695816258,734261.0521
3.344144423,5.64060544,1.685932046,734261.0625
